"IPK";"FAKULTAS";"JENIS KELAMIN";"EKSPEKTASI GAJI";"LOKASI KERJA";"MASA TUNGGU"
-0.5365276147467177;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.15912950570836487;"ILMU KOMPUTER";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.7881263541056203;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.3268619986142999;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-2.2977187902590357;"ILMU KOMPUTER";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.2493907095969425;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.2429957521613324;"ILMU KOMPUTER";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-2.9686487618827737;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-3.262180624468161;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.5365276147467177;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.008602987197570156;"ILMU KOMPUTER";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-2.046120050900133;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.3268619986142999;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.5537335891418581;"ILMU KOMPUTER";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.49459449152023494;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.3021348497829555;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.7881263541056203;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.5429225721823279;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.13440235687702048;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.20106262893484955;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.15912950570836487;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.6375998355948256;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.056931067859663;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.9311316981802109;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.9311316981802109;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.99779197023804;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.11719638248188205;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.033330136028914534;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.3021348497829555;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.5118004659153752;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.500989448955845;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.11719638248188205;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.3440679730094402;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.2849288753878171;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.4107282450672674;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.07526325925539736;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-1.207457586370458;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.6795329588213084;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.5118004659153752;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.4698673426888906;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.9311316981802109;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.8053323285007606;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.6203938611996853;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.2602017265564727;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.13440235687702048;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.9203206812206808;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.500989448955845;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.2849288753878171;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.5181954233509836;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.3268619986142999;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.207457586370458;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.7945213115412304;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.7214660820477931;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.66232698442617;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.2246635607655982;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.3923960536715332;"ILMU KOMPUTER";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.8719926005585878;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.6795329588213084;"ILMU KOMPUTER";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.15912950570836487;"ILMU KOMPUTER";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.9139257237850725;"ILMU KOMPUTER";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.434329176898016;"EKONOMI";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.07526325925539736;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.3021348497829555;"KEGURUAN DAN ILMU PENDIDIKAN";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.9311316981802109;"KEGURUAN DAN ILMU PENDIDIKAN";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.643994793030434;"KEGURUAN DAN ILMU PENDIDIKAN";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.4698673426888906;"KEGURUAN DAN ILMU PENDIDIKAN";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.8053323285007606;"KEGURUAN DAN ILMU PENDIDIKAN";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.9139257237850725;"KEGURUAN DAN ILMU PENDIDIKAN";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.8472654517272434;"KEGURUAN DAN ILMU PENDIDIKAN";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.11719638248188205;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.2913238328234253;"EKONOMI";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-2.3396519134855183;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.8053323285007606;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.2602017265564727;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.8364544347677132;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.3440679730094402;"EKONOMI";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.7461932308791375;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.2602017265564727;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.05053611042405298;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
2.0213929020687886;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.13440235687702048;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.5118004659153752;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.7214660820477931;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.9139257237850725;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.15912950570836487;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.9558588470115553;"EKONOMI";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.1827304375391134;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.5601285465774681;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.9311316981802109;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.4762623001245008;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.8472654517272434;"EKONOMI";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.21826860332998801;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.830059477332105;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.8053323285007606;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.4762623001245008;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.3687951218407846;"EKONOMI";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.763399205274276;"EKONOMI";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.0816582166910076;"EKONOMI";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.8891985749537281;"EKONOMI";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.5601285465774681;"EKONOMI";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.5365276147467177;"EKONOMI";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.1763354801035052;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.15912950570836487;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.763399205274276;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.434329176898016;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.8955935323893365;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.2849288753878171;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.8891985749537281;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.42793421946240773;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.9558588470115553;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.830059477332105;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.5784607379732024;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.2849288753878171;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.8719926005585878;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.11719638248188205;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.3923960536715332;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.7042601076526528;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.6203938611996853;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.3332569560499101;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.2246635607655982;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.2849288753878171;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.5365276147467177;"HUKUM";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.9139257237850725;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.056931067859663;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.07526325925539736;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.3504629304450486;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.5181954233509836;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.434329176898016;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.5956667123683409;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.5601285465774681;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.1407973143126307;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.38600109623592305;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.5956667123683409;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.434329176898016;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.033330136028914534;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.05053611042405298;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.5181954233509836;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.3923960536715332;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
1.1407973143126307;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.66232698442617;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.11719638248188205;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.5956667123683409;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
1.5601285465774681;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.763399205274276;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.49459449152023494;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.05053611042405298;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.4698673426888906;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.13440235687702048;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.7881263541056203;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.3440679730094402;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.3268619986142999;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.9730648214066956;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.033330136028914534;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.033330136028914534;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.6859279162569185;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.7461932308791375;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.165524463143975;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.3687951218407846;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.8955935323893365;"HUKUM";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.8472654517272434;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.11719638248188205;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.49459449152023494;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.2602017265564727;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-2.5493175296179382;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.056931067859663;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.20106262893484955;"HUKUM";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.5118004659153752;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.3440679730094402;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.1763354801035052;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.21826860332998801;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.15912950570836487;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-1.0816582166910076;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.05053611042405298;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.5118004659153752;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.008602987197570156;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.2849288753878171;"HUKUM";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.5537335891418581;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.20106262893484955;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.3332569560499101;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.3440679730094402;"HUKUM";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.09246923365053768;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.09246923365053768;"HUKUM";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.6795329588213084;"HUKUM";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.2849288753878171;"HUKUM";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.5118004659153752;"TEKNIK";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.13440235687702048;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.056931067859663;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.098864191086146;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
1.098864191086146;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.763399205274276;"TEKNIK";"Perempuan";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
0.6375998355948256;"TEKNIK";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.1763354801035052;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.3268619986142999;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.7881263541056203;"TEKNIK";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.3504629304450486;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.8891985749537281;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.3085298072185656;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.830059477332105;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.3440679730094402;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.9139257237850725;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.9139257237850725;"TEKNIK";"Laki laki";"dibawah 4 juta";"luar daerah";"3 bulan atau kurang"
-0.20106262893484955;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.15912950570836487;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-2.213852543806068;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.13440235687702048;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.05053611042405298;"TEKNIK";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.830059477332105;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-1.0397250934645228;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.2429957521613324;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-0.2429957521613324;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.5365276147467177;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-1.5429225721823279;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.8053323285007606;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.4698673426888906;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.42793421946240773;"TEKNIK";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.5601285465774681;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-0.20106262893484955;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
-1.0816582166910076;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.9730648214066956;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
-1.2493907095969425;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.42793421946240773;"TEKNIK";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
-0.033330136028914534;"TEKNIK";"Perempuan";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.3085298072185656;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.05053611042405298;"TEKNIK";"Perempuan";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.7214660820477931;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.42793421946240773;"TEKNIK";"Laki laki";"dibawah 4 juta";"dalam daerah dan sekitarnya";"3 bulan atau kurang"
0.6795329588213084;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.9311316981802109;"TEKNIK";"Perempuan";"diatas 4 juta";"luar daerah";"3 bulan lebih"
0.3440679730094402;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
1.098864191086146;"TEKNIK";"Laki laki";"diatas 4 juta";"dalam daerah dan sekitarnya";"3 bulan lebih"
0.09246923365053768;"TEKNIK";"Laki laki";"diatas 4 juta";"luar daerah";"3 bulan lebih"
